X,Результаты модуля (RealMathModule),Результаты модуля (IterMathModule)
-2.4282999999999997,-359.12728060862173,-359.1272800674937
-2.4271999999999996,-356.52201618082495,-356.5220156612342
-2.4261,-353.93845625387866,-353.93845575551086
-2.425,-351.3763872989976,-351.3763868215425
-2.4238999999999997,-348.8355984418636,-348.8355979850172
-2.4227999999999996,-346.315881423692,-346.3158809871529
-2.4217,-343.8170305627945,-343.81703014626896
-2.4206,-341.33884271663396,-341.33884231983154
-2.4194999999999998,-338.88111724437346,-338.8811168670078
-2.4183999999999997,-336.4436559699068,-336.44365561169604
-2.4173,-334.02626314537395,-334.0262628060424
-2.4162,-331.6287454151659,-331.62874509444083
-2.4151,-329.2509117804084,-329.25091147802345
-2.4139999999999997,-326.8925735639177,-326.8925732796074
-2.4128999999999996,-324.553544375643,-324.55354410914936
-2.4118,-322.2336400785701,-322.2336398296365
-2.4107,-319.93267875510145,-319.93267852347736
-2.4095999999999997,-317.6504806739125,-317.6504804593503
-2.4084999999999996,-315.38686825725586,-315.3868680595103
-2.4074,-313.1416660487439,-313.14166586757653
-2.4063,-310.9147006815802,-310.9147005167554
-2.4052,-308.7058008472577,-308.7058006985429
-2.4040999999999997,-306.51479726470143,-306.514797131867
-2.4029999999999996,-304.3415226498659,-304.34152253268707
-2.4019,-302.1858116857855,-302.1858115840389
-2.4008,-300.0475009930561,-300.04750090652453
-2.3996999999999997,-297.9264291007767,-297.9264290292454
-2.3985999999999996,-295.82243641791234,-295.82243636116857
-2.3975,-293.7353652051011,-293.7353651629376
-2.3964,-291.6650595468926,-291.66505951910295
-2.3952999999999998,-289.61136532440804,-289.6113653107895
-2.3941999999999997,-287.57413018843386,-287.5741301887868
-2.3930999999999996,-285.55320353292944,-285.553203547058
-2.392,-283.54843646895534,-283.54843649666736
-2.3909,-281.55968179901544,-281.55968184011937
-2.3897999999999997,-279.58679399180824,-279.58679404611513
-2.3886999999999996,-277.6296291573812,-277.6296292247096
-2.3876,-275.6880450227012,-275.6880451028676
-2.3865,-273.7619009076009,-273.7619010004241
-2.3853999999999997,-271.8510577011401,-271.85105780644534
-2.3842999999999996,-269.9553778383497,-269.955377955963
-2.3832,-268.0747252773624,-268.0747254071116
-2.3821,-266.20896547692274,-266.2089656186396
-2.381,-264.3579653742854,-264.3579655278026
-2.3798999999999997,-262.5215933634784,-262.52159352863225
-2.3787999999999996,-260.699719273942,-260.69971945057125
-2.3777,-258.8922143495307,-258.8922145374761
-2.3766,-257.0989512278788,-257.0989514269827
-2.3754999999999997,-255.3198039201211,-255.31980413022967
-2.3743999999999996,-253.5546477909743,-253.55464801193455
-2.3733,-251.8033595391538,-251.8033597708167
-2.3722,-250.06581717814726,-250.065817420364
-2.3710999999999998,-248.34190001732333,-248.3419002699487
-2.3699999999999997,-246.63148864337668,-246.6314889062661
-2.3688999999999996,-244.93446490210124,-244.93446517511404
-2.3678,-243.25071188049887,-243.2507121634947
-2.3667,-241.58011388919644,-241.5801141820384
-2.3655999999999997,-239.9225564451964,-239.9225567477486
-2.3644999999999996,-238.27792625492683,-238.27792656705628
-2.3634,-236.64611119761543,-236.64611151919024
-2.3623,-235.02700030894553,-235.0270006398352
-2.3611999999999997,-233.4204837650365,-233.42048410511455
-2.3600999999999996,-231.82645286670638,-231.82645321584525
-2.359,-230.24480002402112,-230.24480038209765
-2.3579,-228.6754187411423,-228.67541910803305
-2.3568,-227.1182036014454,-227.1182039770305
-2.3556999999999997,-225.57305025292314,-225.57305063708327
-2.3545999999999996,-224.03985539385715,-224.0398557864748
-2.3535,-222.51851675875722,-222.51851715971696
-2.3524,-221.00893310456632,-221.00893351375447
-2.3512999999999997,-219.5110041971252,-219.5110046144289
-2.3501999999999996,-218.02463079788723,-218.02463122319696
-2.3491,-216.54971465089167,-216.54971508409716
-2.348,-215.08615846996932,-215.0861589109634
-2.3468999999999998,-213.63386592620557,-213.63386637488205
-2.3457999999999997,-212.19274163562835,-212.1927420918825
-2.3446999999999996,-210.76269114713068,-210.76269161085972
-2.3436,-209.3436209306284,-209.34362140173155
-2.3425,-207.93543836542932,-207.93543884380554
-2.3413999999999997,-206.5380517288361,-206.53805221438688
-2.3402999999999996,-205.15137018494917,-205.15137067757766
-2.3392,-203.77530377369675,-203.77530427330709
-2.3381,-202.4097634000573,-202.40976390655433
-2.3369999999999997,-201.054660823491,-201.05466133678132
-2.3358999999999996,-199.7099086475725,-199.7099091675652
-2.3348,-198.37542030981183,-198.37542083641642
-2.3337,-197.05111007166715,-197.05111060479436
-2.3326,-195.73689300875049,-195.73689354831149
-2.3314999999999997,-194.43268500120072,-194.4326855471099
-2.3303999999999996,-193.13840272425435,-193.1384032764256
-2.3293,-191.8539636389724,-191.8539641973219
-2.3282,-190.57928598314942,-190.57928654759385
-2.3270999999999997,-189.31428876238328,-189.31428933284104
-2.3259999999999996,-188.0588917413148,-188.05889231770513
-2.3249,-186.81301543501633,-186.81301601725926
-2.3238,-185.576581100542,-185.57658168856034
-2.3226999999999998,-184.34951072863387,-184.3495113223491
-2.3215999999999997,-183.13172703556563,-183.1317276349021
-2.3204999999999996,-181.92315345514137,-181.92315406002461
-2.3194,-180.72371413083007,-180.7237147411857
-2.3183,-179.53333390803772,-179.53333452379235
-2.3171999999999997,-178.3519383265179,-178.3519389476005
-2.3160999999999996,-177.17945361291098,-177.17945423924988
-2.315,-176.0158066734097,-176.0158073049354
-2.3139,-174.86092508655273,-174.86092572319654
-2.3127999999999997,-173.7147370961375,-173.7147377378316
-2.3116999999999996,-172.5771716042548,-172.57717225093316
-2.3106,-171.44815816443344,-171.4481588160289
-2.3095,-170.32762697490162,-170.32762763135062
-2.3084,-169.21550887195764,-169.21550953319527
-2.3072999999999997,-168.1117353234449,-168.11173598940772
-2.3061999999999996,-167.01623842233315,-167.0162390929597
-2.3051,-165.92895088040078,-165.92895155563022
-2.304,-164.84980602201114,-164.84980670178257
-2.3028999999999997,-163.77873777799365,-163.77873846224736
-2.3017999999999996,-162.71568067960834,-162.71568136828594
-2.3007,-161.66056985260866,-161.66057054565258
-2.2996,-160.61334101138638,-160.61334170873945
-2.2984999999999998,-159.57393045320745,-159.5739311548139
-2.2973999999999997,-158.5422750525293,-158.54227575833355
-2.2962999999999996,-157.51831225539877,-157.51831296534652
-2.2952,-156.5019800739293,-156.50198078796683
-2.2941,-155.4932170808539,-155.49321779892838
-2.2929999999999997,-154.49196240415785,-154.4919631262169
-2.2918999999999996,-153.49815572177644,-153.4981564477691
-2.2908,-152.5117372563688,-152.51173798624384
-2.2897,-151.53264777015661,-151.53264850386486
-2.2885999999999997,-150.5608285598351,-150.5608292973269
-2.2874999999999996,-149.5962214515415,-149.59622219276852
-2.2864,-148.63876879589438,-148.63876954080882
-2.2853,-147.68841346308514,-147.68841421163998
-2.2842,-146.7450988380397,-146.7450995901892
-2.2830999999999997,-145.80876881563069,-145.8087695713285
-2.2819999999999996,-144.8793677959479,-144.8793685551493
-2.2809,-143.95684067962532,-143.9568414422857
-2.2798,-143.04113286321925,-143.04113362929513
-2.2786999999999997,-142.13219023464129,-142.13219100408944
-2.2775999999999996,-141.2299591686401,-141.22995994141812
-2.2765,-140.334386522331,-140.33438729839796
-2.2754,-139.44541963077796,-139.4454204100917
-2.2742999999999998,-138.56300630261796,-138.56300708513817
-2.2731999999999997,-137.68709481573413,-137.6870956014209
-2.2720999999999996,-136.8176339129721,-136.81763470178615
-2.271,-135.9545727978988,-135.95457358980116
-2.2699,-135.09786113060557,-135.097861925558
-2.2687999999999997,-134.24744902355062,-134.24744982151515
-2.2676999999999996,-133.40328703744424,-133.40328783838459
-2.2666,-132.56532617717258,-132.56532698105124
-2.2655,-131.7335178877558,-131.73351869453725
-2.2643999999999997,-130.90781405035187,-130.90781486000031
-2.2632999999999996,-130.08816697829042,-130.08816779077094
-2.2622,-129.27452941314678,-129.27453022842514
-2.2611,-128.46685452084895,-128.466855338891
-2.26,-127.66509588781985,-127.66509670859209
-2.2588999999999997,-126.86920751715566,-126.8692083406252
-2.2577999999999996,-126.0791438248347,-126.0791446509691
-2.2567,-125.29485963596035,-125.2948604647276
-2.2556,-124.51631018103512,-124.51631101240365
-2.2544999999999997,-123.74345109227015,-123.74345192620842
-2.2533999999999996,-122.9762383999207,-122.97624802022081
-2.2523,-122.21462852865649,-122.21463802863427
-2.2512,-121.4585782939591,-121.45858767526106
-2.2500999999999998,-120.70804489855263,-120.70805416280228
-2.2489999999999997,-119.96298592885994,-119.96299507765978
-2.2478999999999996,-119.22335935149242,-119.22336838642283
-2.2468,-118.4891235097652,-118.48913243238457
-2.2457,-117.76023712023938,-117.7602459320858
-2.2445999999999997,-117.03665926929918,-117.03666797188967
-2.2434999999999996,-116.31834940974927,-116.3183580045797
-2.2424,-115.60526735744396,-115.60527584599032
-2.2413,-114.89737328794213,-114.89738167166075
-2.2401999999999997,-114.19462773319106,-114.19463601351802
-2.2390999999999996,-113.49699157823555,-113.49699975658758
-2.238,-112.80442605795321,-112.80443413572783
-2.2369,-112.1168927538183,-112.11690073239382
-2.2358,-111.43435359069144,-111.43436147142765
-2.2346999999999997,-110.75677083363412,-110.75677861787274
-2.2335999999999996,-110.08410708475175,-110.08411477381519
-2.2325,-109.4163252800594,-109.41633287525347
-2.2314,-108.75338868637732,-108.75339618898917
-2.2302999999999997,-108.09526089825025,-108.09526830954958
-2.2291999999999996,-107.44190583489166,-107.44191315613122
-2.2281,-106.79328773715493,-106.79329496957051
-2.227,-106.1493711645303,-106.14937830934066
-2.2258999999999998,-105.51012099216673,-105.5101280505743
-2.2247999999999997,-104.87550240791906,-104.87550938110968
-2.2236999999999996,-104.24548090942102,-104.24548779856458
-2.2226,-103.62002230118387,-103.62002910743391
-2.2215,-102.99909269171818,-102.9990994162135
-2.2203999999999997,-102.38265849068539,-102.38266513454863
-2.2192999999999996,-101.77068640607,-101.7706929704088
-2.2182,-101.16314344137939,-101.1631499272861
-2.2171,-100.55999689286777,-100.56000330142022
-2.2159999999999997,-99.96121434678717,-99.96122067904845
-2.2148999999999996,-99.36676367666067,-99.36676993367908
-2.2138,-98.7766130405832,-98.77661922339352
-2.2127,-98.19073087854552,-98.19073698816749
-2.2116,-97.6090859097845,-97.60909194722493
-2.2104999999999997,-97.03164713015924,-97.03165309641065
-2.2093999999999996,-96.45838380954845,-96.4583897055901
-2.2083,-95.88926548927685,-95.88927131607495
-2.2072,-95.32426197956413,-95.32426773807126
-2.2060999999999997,-94.7633433569997,-94.763349048156
-2.2049999999999996,-94.2064799620413,-94.2064855867741
-2.2039,-93.65364239653945,-93.65364795576309
-2.2028,-93.10480152128504,-93.10480701590143
-2.2016999999999998,-92.55992845358291,-92.55993388448218
-2.2005999999999997,-92.01899456484908,-92.018999932909
-2.1994999999999996,-91.48197147823366,-91.48197678431988
-2.1984,-90.94883106626554,-90.94883631123247
-2.1973,-90.41954544852368,-90.4195506332139
-2.1961999999999997,-89.89408698933255,-89.89409211457686
-2.1950999999999996,-89.37242829547941,-89.37243336209806
-2.194,-88.85454221395867,-88.85454722275999
-2.1929,-88.34040182973604,-88.34040678151784
-2.1917999999999997,-87.82998046354173,-87.8299853590911
-2.1906999999999996,-87.32325166968225,-87.32325650977515
-2.1896,-86.82018923387861,-86.82019401928089
-2.1885,-86.3207671711257,-86.3207719025926
-2.1874,-85.82495972357812,-85.82496440185442
-2.1862999999999997,-85.33274135845545,-85.3327459842764
-2.1851999999999996,-84.84408676597248,-84.84409134006286
-2.1841,-84.35897085729171,-84.35897538036708
-2.183,-83.8773687624979,-83.87737323526306
-2.1818999999999997,-83.39925582859574,-83.39926025174658
-2.1807999999999996,-82.92460761752912,-82.92461199175247
-2.1797,-82.45339990422337,-82.45340423019594
-2.1786,-81.98560867464683,-81.98561295303679
-2.1774999999999998,-81.52121012389746,-81.52121435536365
-2.1763999999999997,-81.06018065430868,-81.06018483950098
-2.1752999999999996,-80.60249687357634,-80.60250101313586
-2.1742,-80.14813559290866,-80.14813968746768
-2.1731,-79.69707382519307,-79.69707787537544
-2.1719999999999997,-79.24928878318893,-79.24929278961005
-2.1708999999999996,-78.80475787773644,-78.80476184100337
-2.1698,-78.36345871598745,-78.36346263669884
-2.1687,-77.92536909965534,-77.92537297840202
-2.1675999999999997,-77.49046702328634,-77.49047086065076
-2.1664999999999996,-77.05873067254856,-77.05873446910554
-2.1653999999999995,-76.63013842254105,-76.63014217885745
-2.1643,-76.20466883612244,-76.20467255275761
-2.1632,-75.78230066225761,-75.78230433976312
-2.1620999999999997,-75.3630128343833,-75.36301647330343
-2.1609999999999996,-74.9467844687937,-74.94678806966536
-2.1599,-74.53359486304166,-74.53359842639408
-2.1588,-74.12342349435986,-74.12342702071562
-2.1576999999999997,-73.71625001810027,-73.7162535079746
-2.1565999999999996,-73.31205426619017,-73.31205772009118
-2.1555,-72.91081624560637,-72.91081966403543
-2.1544,-72.51251613686676,-72.51251952031862
-2.1532999999999998,-72.11713429253983,-72.11713764150213
-2.1521999999999997,-71.72465123577065,-71.72465455072457
-2.1510999999999996,-71.33504765882411,-71.3350509402443
-2.15,-70.948304421646,-70.94830767000101
-2.1489,-70.56440255043906,-70.56440576619057
-2.1477999999999997,-70.18332323625923,-70.183326419863
-2.1466999999999996,-69.80504783362447,-69.80505098552982
-2.1456,-69.42955785914475,-69.42956097979516
-2.1445,-69.05683499016553,-69.0568380799981
-2.1433999999999997,-68.68686106342916,-68.68686412287565
-2.1422999999999996,-68.31961807375504,-68.31962110324054
-2.1411999999999995,-67.95508817273327,-67.95509117267781
-2.1401,-67.59325366743842,-67.59325663825598
-2.139,-67.2340970191583,-67.2340999612574
-2.1378999999999997,-66.87760084214263,-66.87760375592592
-2.1367999999999996,-66.52374790236595,-66.52375078823104
-2.1357,-66.17252111631234,-66.17252397465111
-2.1346,-65.82390354977414,-65.82390638097333
-2.1334999999999997,-65.47787841667234,-65.47788122111348
-2.1323999999999996,-65.13442907789442,-65.13443185595362
-2.1313,-64.79353904015119,-64.79354179219953
-2.1302,-64.45519195485275,-64.45519468125639
-2.1290999999999998,-64.11937161700725,-64.11937431812751
-2.1279999999999997,-63.78606196413682,-63.786064640329506
-2.1268999999999996,-63.45524707521676,-63.455249726833394
-2.1258,-63.12691116963651,-63.12691379702377
-2.1247,-62.80103860618276,-62.80104120968236
-2.1235999999999997,-62.4776138820463,-62.47761646199548
-2.1224999999999996,-62.156621631853035,-62.156624188584345
-2.1214,-61.83804662672016,-61.838049160561724
-2.1203,-61.521873773338335,-61.52187628461394
-2.1191999999999998,-61.20808811308138,-61.2080906021099
-2.1180999999999996,-60.896674821143996,-60.896677288240404
-2.1169999999999995,-60.587619205708606,-60.5876216511835
-2.1159,-60.28090670714423,-60.28090913130401
-2.1148,-59.97652289723597,-59.976525300382576
-2.1136999999999997,-59.67445347844928,-59.6744558608808
-2.1125999999999996,-59.37468428322891,-59.37468664523933
-2.1115,-59.07720127333475,-59.07720361521388
-2.1104,-58.7819905392159,-58.78199286124971
-2.1092999999999997,-58.48903829942612,-58.48904060189661
-2.1081999999999996,-58.19833090008092,-58.19833318326622
-2.1071,-57.90985481435897,-57.909857078533456
-2.106,-57.62359664205088,-57.62359888748502
-2.1048999999999998,-57.33954310915641,-57.33954533611706
-2.1037999999999997,-57.057681067533544,-57.057683276284024
-2.1026999999999996,-56.77799749460163,-56.777999685401255
-2.1016,-56.5004794931004,-56.50048166620508
-2.1005,-56.2251142909098,-56.225116446572166
-2.0993999999999997,-55.95188924093207,-55.95189137940086
-2.0982999999999996,-55.68079182103923,-55.68079394255991
-2.0972,-55.41180963409023,-55.411811738904824
-2.0961,-55.14493040802041,-55.14493249636764
-2.0949999999999998,-54.88014199600748,-54.8801440681227
-2.0938999999999997,-54.61743237671779,-54.61743443283286
-2.0927999999999995,-54.35678965463656,-54.35679169498029
-2.0917,-54.0982020604869,-54.098204085284884
-2.0906,-53.84165795174101,-53.84165996121549
-2.0894999999999997,-53.58714581323001,-53.58714780760032
-2.0883999999999996,-53.334654257855846,-53.33465623733799
-2.0873,-53.08417202741023,-53.084173992217146
-2.0862,-52.83568799350643,-52.83568994384807
-2.0850999999999997,-52.5891911586286,-52.58919309471429
-2.0839999999999996,-52.34467065731559,-52.34467257934663
-2.0829,-52.10211575745198,-52.102117665629486
-2.0818,-51.86151586171989,-51.8615177562417
-2.0806999999999998,-51.62286050918203,-51.62286239024329
-2.0795999999999997,-51.38613937701828,-51.386141244811114
-2.0784999999999996,-51.151342282418405,-51.15134413713212
-2.0774,-50.918459184641875,-50.918461026462886
-2.0763,-50.68748018724898,-50.687482016360946
-2.0751999999999997,-50.45839554051555,-50.45839735709904
-2.0740999999999996,-50.231195644035495,-50.23119744826883
-2.073,-50.00587104952429,-50.005872841582445
-2.0719,-49.782412463829274,-49.7824142438847
-2.0707999999999998,-49.56081075215969,-49.56081252038224
-2.0696999999999997,-49.34105694154414,-49.34105869810076
-2.0685999999999996,-49.12314222452775,-49.12314396958266
-2.0675,-48.90705796311891,-48.9070596968336
-2.0664,-48.69279569299797,-48.69279741553118
-2.0652999999999997,-48.48034712800005,-48.48034883950793
